source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
MIMIC4,25-OH Vitamin D,Maps to,3020149,25-hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,2ND ISOLATE,Maps to,37116940,Second specimen,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,2X,Maps to,4226923,Twice,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,2X/DAY,Maps to,4044571,Twice a day,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,2X/WEEK,Maps to,4047143,Twice weekly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,300 mL SW,Maps to,8587,milliliter,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,3mg,Maps to,8576,milligram,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,3X/DAY,Maps to,4041301,Three times daily,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,3X/WEEK,Maps to,4044573,Three times weekly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,40 units,Maps to,8510,unit,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,40mg,Maps to,8576,milligram,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,4ML,Maps to,8587,milliliter,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,4X/DAY,Maps to,4145078,Four times daily,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,4X/WEEK,Maps to,4144039,Four times weekly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,5 mL,Maps to,8587,milliliter,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose,Maps to,1560524,glucose,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose (EXCEL BAG),Maps to,1560524,glucose,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose (Non DEPH),Maps to,1560524,glucose,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 1000mL Bag,Maps to,36249738,1000 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 100mL Bag,Maps to,36249736,100 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 150mL Bag,Maps to,36249753,150 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 250mL Bag,Maps to,36249737,250 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 25mL Bag,Maps to,36249752,25 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 500mL Bag,Maps to,36249734,500 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose 50mL Bag,Maps to,36249739,50 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5% Dextrose Bag,Maps to,36249737,250 ML glucose 50 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,5' Nucleotidase,Maps to,4098639,5' Nucleotidase measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,"5-HIAA, Urine",Maps to,4018333,5-Hydroxyindoleacetic acid measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,50 units/ml,Maps to,8763,unit per milliliter,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,5X/DAY,Maps to,4144038,Five times daily,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,5X/WEEK,Maps to,4146466,Five times weekly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,600 mcg/2.4 mL,Maps to,8859,microgram per milliliter,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,60mg,Maps to,8576,milligram,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,61500 unit,Maps to,8510,unit,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,6X/DAY,Maps to,4141094,Six times daily,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,6X/WEEK,Maps to,4144040,Six times weekly,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,72 Hr Fat,Is a,4017202,Lipids measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,7X/DAY,Maps to,4141095,Seven times daily,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,800 mcg,Maps to,9655,microgram,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,83900 unit,Maps to,8510,unit,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,8X/DAY,Maps to,4145079,Eight times daily,SNOMED,Meas Value,04-24-2024,12-31-2099,
MIMIC4,<Albumin>,Maps to,3024474,Albumin [Mass/volume] in Cerebral spinal fluid,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,<Albumin>,Maps to,4097664,Albumin measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,_UNIT,Maps to,8510,unit,UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,AaDO2ApacheIIValue,Is a,4159406,Acute physiology and chronic health evaluation II,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Abacavir Oral Solution,Maps to,1736971,abacavir,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Abacavir Sulfate,Maps to,1736971,abacavir,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Abciximab,Maps to,19047423,abciximab,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Abciximab (Reopro),Subsumes,40720437,abciximab Injectable Solution [ReoPro],RxNorm Extension,Drug,02-06-2024,12-31-2099,
MIMIC4,Abciximab (Reopro),Subsumes,42482699,abciximab Prefilled Syringe [ReoPro],RxNorm Extension,Drug,02-06-2024,12-31-2099,
MIMIC4,Abciximab (Reopro),Subsumes,46275863,abciximab Injection [ReoPro],RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,abd,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,Abd,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,ABD,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,abd.,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,abdomen,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,Abdomen,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,ABDOMEN,Maps to,37303867,Abdomen,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,Abdominal Assessment,Has asso proc,4075966,Examination of abdomen,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Abdominal Assessment,Maps to,3014308,Physical findings of Abdomen,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Abdominal Changes: Observation,Maps to,3014308,Physical findings of Abdomen,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Abdominal X-Ray,Maps to,4264477,Diagnostic radiography of abdomen,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,ABI Ankle BP L,Maps to,44805248,Left ankle brachial pressure index,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABI Ankle BP L (Impella),Is a,44805248,Left ankle brachial pressure index,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABI Ankle BP R,Maps to,44805247,Right ankle brachial pressure index,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABI Brachial BP L,Maps to,44805248,Left ankle brachial pressure index,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABI Brachial BP R,Maps to,44805247,Right ankle brachial pressure index,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABI Brachial BP R (Impella),Is a,44805247,Right ankle brachial pressure index,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABIOTROPHIA/GRANULICATELLA SPECIES,Is a,4257550,Granulicatella,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,"Ablation therapy for reduction or eradication of 1 or more pulmonary tumor(s) including pleura or chest wall when involved by tumor extension, percutaneous, including imaging guidance when performed, unilateral; radiofrequency",Maps to,2106908,"Ablation therapy for reduction or eradication of 1 or more pulmonary tumor(s) including pleura or chest wall when involved by tumor extension, percutaneous, including imaging guidance when performed, unilateral; radiofrequency",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Ablation, 1 or more liver tumor(s), percutaneous, radiofrequency",Maps to,2109341,"Ablation, 1 or more liver tumor(s), percutaneous, radiofrequency",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); intramural (ie, submucosal)",Maps to,2106288,"Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); intramural (ie, submucosal)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); superficial",Maps to,2106287,"Ablation, soft tissue of inferior turbinates, unilateral or bilateral, any method (eg, electrocautery, radiofrequency ablation, or tissue volume reduction); superficial",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,AbnLymp,Maps to,2109772,"Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) of trigone, bladder neck, prostatic fossa, urethra, or periurethral glands",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,above knee,Maps to,4165896,Structure of above knee region,SNOMED,Spec Anatomic Site,04-24-2024,12-31-2099,
MIMIC4,ABP Alarm Source,Has measurement,4298391,Arterial blood pressure,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ABP Alarm Source,Has relat context,45760798,Blood pressure alarm,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,ABSCESS,Has associated finding,444202,Abscess,SNOMED,Condition,02-06-2024,12-31-2099,
MIMIC4,ABSCESS,Maps to,4001183,Specimen from abscess,SNOMED,Specimen,02-06-2024,12-31-2099,
MIMIC4,Absolute A1c,Maps to,3034639,Hemoglobin A1c [Mass/volume] in Blood,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Absolute Basophil Count,Maps to,3013429,Basophils [#/volume] in Blood by Automated count,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Absolute CD19 Count,Maps to,4252065,Absolute CD19 count,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Absolute CD20 Count,Maps to,44816729,CD20 cells [#/volume] in Specimen,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,Absolute CD3 Count,Maps to,3011412,CD3 cells [#/volume] in Blood,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Absolute CD4 Count,Maps to,3028167,CD3+CD4+ (T4 helper) cells [#/volume] in Blood,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Absolute CD56 Count,Maps to,4246841,Absolute CD56 count,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Absolute CD8 Count,Maps to,3001405,CD3+CD8+ (T8 suppressor) cells [#/volume] in Blood,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Absolute Count - Basos,Maps to,3006315,Basophils [#/volume] in Blood,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Absolute Count - Eos,Maps to,3013115,Eosinophils [#/volume] in Blood,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Absolute Count - Lymphs,Maps to,3019198,Lymphocytes [#/volume] in Blood,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Absolute Count - Monos,Maps to,3001604,Monocytes [#/volume] in Blood,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Absolute Count - Neuts,Maps to,3017732,Neutrophils [#/volume] in Blood,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Absolute Eosinophil Count,Maps to,3028615,Eosinophils [#/volume] in Blood by Automated count,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Absolute Hemoglobin,Maps to,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Absolute Lymphocyte Count,Maps to,3003467,Lymphocytes [#/volume] in Body fluid,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,Absolute Lymphocyte Count,Maps to,3004327,Lymphocytes [#/volume] in Blood by Automated count,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Absolute Monocyte Count,Maps to,3033575,Monocytes [#/volume] in Blood by Automated count,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Absolute Neutrophil,Maps to,3046321,Neutrophils [#/volume] in Body fluid,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,Absolute Neutrophil Count,Maps to,3013650,Neutrophils [#/volume] in Blood by Automated count,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Absolute Neutrophil Count,Maps to,3017732,Neutrophils [#/volume] in Blood,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Absolute Other WBC,Maps to,3033169,Leukocytes other [#/volume] in Body fluid,LOINC,Measurement,04-24-2024,12-31-2099,
MIMIC4,Acamprosate,Maps to,19043959,acamprosate,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acanthocytes,Maps to,3019416,Acanthocytes [Presence] in Blood by Light microscopy,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Acarbose,Maps to,1529331,acarbose,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Access Pressure,Subsumes,1989079,Access pressure Renal replacement therapy circuit,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,ACCUZYME,Maps to,906914,urea,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,ACCUZYME,Maps to,926770,papain,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,ACD-A Citrate (1000ml),Is a,44120634,Citric Acid / Glucose / sodium citrate Injectable Solution,RxNorm Extension,Drug,02-06-2024,12-31-2099,
MIMIC4,ACD-A Citrate (500ml),Has relat context,21369464,Anticoagulant solution ACD-A 500ml bags,dm+d,Device,02-06-2024,12-31-2099,
MIMIC4,Acebutolol HCl 200 mg Cap,Maps to,40223169,acebutolol 200 MG Oral Capsule,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Acellular dermal allograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children",Maps to,2102353,"Acellular dermal allograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Acellular dermal replacement, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children",Maps to,2102317,"Acellular dermal replacement, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Acetaminophen,Maps to,3002617,Acetaminophen [Mass/volume] in Serum or Plasma,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Acetaminophen (Liquid),Maps to,1125315,acetaminophen,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen (Liquid) 650mg UD Cup,Maps to,19072176,acetaminophen 32 MG/ML Oral Solution,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen (Liquid) 650mg UDCUP,Maps to,19072176,acetaminophen 32 MG/ML Oral Solution,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 325mg Tab,Maps to,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 325MG TAB,Maps to,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 325mg Tablet,Maps to,1127433,acetaminophen 325 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 500mg Tab,Maps to,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 500mg Tablet,Maps to,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 650mg Supp,Maps to,1125392,acetaminophen 650 MG Rectal Suppository,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 650MG SUPP,Maps to,1125392,acetaminophen 650 MG Rectal Suppository,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen 650mg UD Cup,Maps to,19072176,acetaminophen 32 MG/ML Oral Solution,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen IV,Maps to,1125315,acetaminophen,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen IV 1000 mg / 100 mL Vial,Maps to,19112656,100 ML acetaminophen 10 MG/ML Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen w/Codeine 300 mg / 30 mg Tab,Maps to,40221904,acetaminophen 300 MG / codeine phosphate 30 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen w/Codeine 300MG/30MG TAB,Maps to,40221904,acetaminophen 300 MG / codeine phosphate 30 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen w/Codeine Elixir,Maps to,1125315,acetaminophen,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen w/Codeine Elixir,Maps to,1201620,codeine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetaminophen-IV,Maps to,40220874,acetaminophen Injection,RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,AcetaZOLamide,Maps to,929435,acetazolamide,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,AcetaZOLamide 250mg Tablet,Maps to,19018781,acetazolamide 250 MG Oral Tablet,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,AcetaZOLamide Sodium 500mg Vial,Maps to,19072240,acetazolamide 500 MG Injection,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetic Acid 0.04% Soln,Maps to,929549,acetic acid,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetic Acid 0.25% Irrig. Soln,Maps to,929549,acetic acid,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,ACETOBACTER SP.,Maps to,4287184,Acetobacter,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Acetone,Maps to,3022859,Acetone [Presence] in Serum or Plasma,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Acetylcysteine,Maps to,1139042,acetylcysteine,RxNorm,Drug,02-06-2024,12-31-2099,
MIMIC4,Acetylcysteine (IV),Maps to,1139042,acetylcysteine,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetylcysteine 20% 30mL Vial,Maps to,19072270,acetylcysteine 200 MG/ML Inhalation Solution,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetylcysteine 20% 30ml Vial (For Neb Use),Maps to,19072270,acetylcysteine 200 MG/ML Inhalation Solution,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acetylcysteine 20% 800mg/4ml Vial,Maps to,19072270,acetylcysteine 200 MG/ML Inhalation Solution,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER (ALCALIGENES) DENTRIFICANS,Is a,4187642,Achromobacter denitrificans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS,Is a,4189931,Achromobacter xylosoxidans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS SS DENTRIFICANS,Is a,4187642,Achromobacter denitrificans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER DENTRIFICANS,Is a,4187642,Achromobacter denitrificans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER SP.,Maps to,4239076,Achromobacter,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER SPECIES,Maps to,4239076,Achromobacter,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACHROMOBACTER XYLOSOXIDANS,Maps to,4189931,Achromobacter xylosoxidans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Acid BAO,Maps to,4179839,Basal gastric acid output measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,ACID FAST CULTURE,Maps to,4307445,Acid fast bacilli culture,SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,ACID FAST SMEAR,Maps to,4015316,"Microbiologic smear with interpretation, acid fast stain method",SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Acid Fast Stain for Cryptosporidium,Has relat context,4308728,Cryptosporidium,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Acid Fast Stain for Cryptosporidium,Is a,4282470,Acid fast stain method,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Acid MAO,Maps to,4108306,Maximal gastric acid output measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Acid Phosphatase,Maps to,4245738,Acid phosphatase measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,"Acid Phosphatase, Non-Prostatic",Maps to,4245738,Acid phosphatase measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,"Acid Phosphatase, Prostatic Fraction",Maps to,4019433,Prostatic acid phosphatase measurement,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,ACIDFAST BACILLI,Maps to,4348172,Acid-fast bacillus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Acidserum,Maps to,4016245,"Acidified serum lysis test, RBC",SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,ACINETOBACTER BAUMANNII,Maps to,4235587,Acinetobacter baumannii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACINETOBACTER BAUMANNII COMPLEX,Is a,4235587,Acinetobacter baumannii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACINETOBACTER LWOFFII,Maps to,4307075,Acinetobacter lwoffii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACINETOBACTER RADIORESISTENS,Maps to,4034065,Acinetobacter radioresistens,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACINETOBACTER SP.,Maps to,4300777,Acinetobacter,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACREMONIUM SPECIES,Maps to,4274504,Acremonium,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACRODONTIUM SALMONEUM,Maps to,600792,Acrodontium salmoneum,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,"Acromioplasty or acromionectomy, partial, with or without coracoacromial ligament release",Maps to,2103634,"Acromioplasty or acromionectomy, partial, with or without coracoacromial ligament release",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,ACTINOBACILLUS ACTINOMYCETEMCOMITANS,Maps to,40484526,Aggregatibacter actinomycetemcomitans,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOMYCES ISRAELII,Maps to,4262658,Actinomyces israelii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOMYCES NAESLUNDII,Maps to,4232160,Actinomyces naeslundii,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOMYCES ODONTOLYTICUS,Maps to,4025113,Schaalia odontolytica,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOMYCES SP.,Is a,4236735,Actinomyces,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOMYCES TURICENSIS,Maps to,4014559,Schaalia turicensis,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOMYCETE,Is a,4199645,Actinomycetes,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,ACTINOTIGNUM SANGUINIS,Maps to,37396646,Actinotignum sanguinis,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,Actiq,Maps to,1154029,fentanyl,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Activated Charcoal-Sorbitol,Maps to,970011,sorbitol,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Activated Charcoal-Sorbitol,Maps to,1701928,activated charcoal,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Activated Clotting Time,Maps to,4288447,"Coagulation time, activated",SNOMED,Measurement,02-06-2024,12-31-2099,
MIMIC4,Activity,Is a,4117957,Activity,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Activity / Mobility (RN Daily Mobility Goal),Has asso proc,4158837,Mobility deficit management,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Activity Tolerance,Maps to,4232754,Activity tolerance,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Actonel,Maps to,1516800,risedronate,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Acular 5mL Bottle,Maps to,40164863,ketorolac tromethamine 5 MG/ML Ophthalmic Solution,RxNorm,Drug,04-24-2024,12-31-2099,
