source_code,source_concept_id,source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
CT GASTROSTOMY TUBE PLACEMENT,0,DelphiR2,CT GASTROSTOMY TUBE PLACEMENT,Maps to,36303633,Guidance for placement of G-tube in Gastrointestinal tract upper,LOINC,Procedure,02-20-2024,12-31-2099,
CT HEAD,0,DelphiR2,CT HEAD,Maps to,4125350,CT of head,SNOMED,Procedure,02-20-2024,12-31-2099,
CT HIP,0,DelphiR2,CT HIP,Maps to,4086258,CT of hip,SNOMED,Procedure,02-20-2024,12-31-2099,
CT KNEE,0,DelphiR2,CT KNEE,Maps to,3048029,CT Knee,LOINC,Procedure,02-20-2024,12-31-2099,
CT KNEE,0,DelphiR2,CT KNEE,Maps to,4086259,CT of knee,SNOMED,Procedure,02-20-2024,12-31-2099,
CT LOWER EXTREMITY VENOGRAM,0,DelphiR2,CT LOWER EXTREMITY VENOGRAM,Maps to,36675733,CT venography of vein of lower limb with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
CT LOWER LEG (TIBIA/FIBULA),0,DelphiR2,CT LOWER LEG (TIBIA/FIBULA),Maps to,3047495,CT Lower leg,LOINC,Procedure,02-20-2024,12-31-2099,
CT LOWER LEG (TIBIA/FIBULA),0,DelphiR2,CT LOWER LEG (TIBIA/FIBULA),Maps to,4082973,CT of lower leg,SNOMED,Procedure,02-20-2024,12-31-2099,
CT LUMBAR SPINE,0,DelphiR2,CT LUMBAR SPINE,Maps to,4086263,CT of lumbar spine,SNOMED,Procedure,02-20-2024,12-31-2099,
CT NECK,0,DelphiR2,CT NECK,Maps to,4060499,CT of neck,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PET ABDOMEN/PELVIS,0,DelphiR2,CT PET ABDOMEN/PELVIS,Is a,4304092,CT of abdomen and pelvis,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PET ABDOMEN/PELVIS,0,DelphiR2,CT PET ABDOMEN/PELVIS,Is a,42872445,Positron emission tomography with computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PET CHEST,0,DelphiR2,CT PET CHEST,Is a,4058335,CT of chest,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PET CHEST,0,DelphiR2,CT PET CHEST,Is a,42872445,Positron emission tomography with computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PET NECK,0,DelphiR2,CT PET NECK,Is a,4060499,CT of neck,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PET NECK,0,DelphiR2,CT PET NECK,Is a,42872445,Positron emission tomography with computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
CT PULMONARY VEIN,0,DelphiR2,CT PULMONARY VEIN,Maps to,4208601,CT venography of pulmonary vein with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
CT TEMPORAL BONES (IAC/POSTERIOR FOSSA),0,DelphiR2,CT TEMPORAL BONES (IAC/POSTERIOR FOSSA),Maps to,3052767,CT Temporal bone,LOINC,Procedure,02-20-2024,12-31-2099,
CT TEMPORAL BONES (IAC/POSTERIOR FOSSA),0,DelphiR2,CT TEMPORAL BONES (IAC/POSTERIOR FOSSA),Maps to,4327254,CT of temporal bone,SNOMED,Procedure,02-20-2024,12-31-2099,
CT THORACIC SPINE,0,DelphiR2,CT THORACIC SPINE,Maps to,4086262,CT of thoracic spine,SNOMED,Procedure,02-20-2024,12-31-2099,
1000175,0,DelphiR2,CT | CT 3D RECONSTRUCTION PELVIS |,Is a,4330453,"CT, 3 dimensional reconstruction",SNOMED,Procedure,02-20-2024,12-31-2099,
1000175,0,DelphiR2,CT | CT 3D RECONSTRUCTION PELVIS |,Is a,36305915,CT Pelvis by reconstruction,LOINC,Procedure,02-20-2024,12-31-2099,
1000321,0,DelphiR2,CT | CT 3D TAVR RECONSTRUCTION |,Has asso proc,36676805,Transcatheter aortic valve implantation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000321,0,DelphiR2,CT | CT 3D TAVR RECONSTRUCTION |,Is a,4303663,CT angiography with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000321,0,DelphiR2,CT | CT 3D TAVR RECONSTRUCTION |,Is a,4330453,"CT, 3 dimensional reconstruction",SNOMED,Procedure,02-20-2024,12-31-2099,
1000486,0,DelphiR2,CT | CT ABDOMEN/PELVIS ENTEROGRAPHY |,Is a,3047782,CT Abdomen and Pelvis W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000107,0,DelphiR2,CT | CT ABDOMEN/PELVIS |,Maps to,3046366,CT Abdomen and Pelvis,LOINC,Procedure,02-20-2024,12-31-2099,
1000028,0,DelphiR2,CT | CT ANGIO ABDOMEN/PELVIS |,Maps to,42535859,CT angiography of abdominal and/or pelvic blood vessel with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000417,0,DelphiR2,CT | CT ANGIO ABDOMINAL AORTA AND LOWER EXTREMITY RUNOFF |,Is a,36305875,CTA Lower extremity vessels,LOINC,Procedure,02-20-2024,12-31-2099,
1000417,0,DelphiR2,CT | CT ANGIO ABDOMINAL AORTA AND LOWER EXTREMITY RUNOFF |,Is a,37016707,CT angiography of lower limb with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000417,0,DelphiR2,CT | CT ANGIO ABDOMINAL AORTA AND LOWER EXTREMITY RUNOFF |,Is a,40481586,CT angiography of abdominal aorta with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000417,0,DelphiR2,CT | CT ANGIO ABDOMINAL AORTA AND LOWER EXTREMITY RUNOFF |,Is a,42528837,CTA Abdominal Aorta W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000417,0,DelphiR2,CT | CT ANGIO ABDOMINAL AORTA AND LOWER EXTREMITY RUNOFF |,Subsumes,46236993,CTA Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000417,0,DelphiR2,CT | CT ANGIO ABDOMINAL AORTA AND LOWER EXTREMITY RUNOFF |,Subsumes,46236999,CTA Abdominal Aorta and Bilateral Runoff Vessels W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000017,0,DelphiR2,CT | CT ANGIO BRAIN PERFUSION |,Maps to,4198764,CT of brain perfusion,SNOMED,Procedure,02-20-2024,12-31-2099,
1000031,0,DelphiR2,CT | CT ANGIO CHEST ABDOMEN PELVIS |,Maps to,36305288,CTA Chest vessels and Abdominal vessels and Pelvis vessels W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000031,0,DelphiR2,CT | CT ANGIO CHEST ABDOMEN PELVIS |,Maps to,42535265,"CT angiography of thorax, abdomen and pelvis with contrast",SNOMED,Procedure,02-20-2024,12-31-2099,
1000477,0,DelphiR2,CT | CT ANGIO CHEST |,Maps to,36713226,CT angiography of chest with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000502,0,DelphiR2,CT | CT ANGIO CORONARY ARTERIES |,Maps to,4306317,CT angiography of coronary artery with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000343,0,DelphiR2,CT | CT ANGIO HEAD AND NECK |,Maps to,45765481,CT angiography of head and neck with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000397,0,DelphiR2,CT | CT ANGIO HEAD |,Maps to,36713289,CT angiography of head with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000214,0,DelphiR2,CT | CT ANGIO LOWER EXTREMITY (RUN OFF) |,Is a,36305875,CTA Lower extremity vessels,LOINC,Procedure,02-20-2024,12-31-2099,
1000214,0,DelphiR2,CT | CT ANGIO LOWER EXTREMITY (RUN OFF) |,Is a,37016707,CT angiography of lower limb with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000476,0,DelphiR2,CT | CT ANGIO NECK |,Maps to,45765485,CT angiography of vascular structure of neck with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000476,0,DelphiR2,CT | CT ANGIO NECK |,Subsumes,3012035,CTA Neck vessels WO and W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000039,0,DelphiR2,CT | CT CARDIAC |,Maps to,4083211,Cardiac CT,SNOMED,Procedure,02-20-2024,12-31-2099,
1000474,0,DelphiR2,CT | CT CERVICAL SPINE |,Maps to,4086261,CT of cervical spine,SNOMED,Procedure,02-20-2024,12-31-2099,
1000411,0,DelphiR2,CT | CT CHEST PULMONARY ANGIOGRAM |,Is a,36713226,CT angiography of chest with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000411,0,DelphiR2,CT | CT CHEST PULMONARY ANGIOGRAM |,Is a,36717296,CT angiography of pulmonary artery with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000008,0,DelphiR2,CT | CT CHEST TUBE PLACEMENT |,Maps to,3050185,CT Guidance for placement of tube in Chest,LOINC,Procedure,02-20-2024,12-31-2099,
1000445,0,DelphiR2,CT | CT CHEST |,Maps to,4058335,CT of chest,SNOMED,Procedure,02-20-2024,12-31-2099,
1000422,0,DelphiR2,CT | CT DRAINAGE ABDOMEN |,Maps to,604279,CT guided percutaneous drainage of abdomen,SNOMED,Procedure,02-20-2024,12-31-2099,
1000113,0,DelphiR2,CT | CT DRAINAGE PELVIS |,Maps to,608020,CT guided percutaneous drainage of pelvis,SNOMED,Procedure,02-20-2024,12-31-2099,
1000167,0,DelphiR2,CT | CT FACE |,Maps to,4061008,CT of face,SNOMED,Procedure,02-20-2024,12-31-2099,
1000167,0,DelphiR2,CT | CT FACE |,Subsumes,4306666,CT of facial bones,SNOMED,Procedure,02-20-2024,12-31-2099,
1000096,0,DelphiR2,CT | CT FEMUR |,Maps to,3047786,CT Thigh,LOINC,Procedure,02-20-2024,12-31-2099,
1000096,0,DelphiR2,CT | CT FEMUR |,Maps to,45765532,Computed tomography of femur,SNOMED,Procedure,02-20-2024,12-31-2099,
1000155,0,DelphiR2,CT | CT FOOT |,Maps to,3047793,CT Foot,LOINC,Procedure,02-20-2024,12-31-2099,
1000155,0,DelphiR2,CT | CT FOOT |,Maps to,4082974,CT of foot,SNOMED,Procedure,02-20-2024,12-31-2099,
1000050,0,DelphiR2,CT | CT FRACTIONAL FLOW RESERVE (CT-FFR) RECONSTRUCTION |,Has measurement,4161982,Fractional flow reserve,SNOMED,Measurement,02-20-2024,12-31-2099,
1000050,0,DelphiR2,CT | CT FRACTIONAL FLOW RESERVE (CT-FFR) RECONSTRUCTION |,Is a,4300757,Computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
1000035,0,DelphiR2,CT | CT GASTROSTOMY TUBE PLACEMENT |,Is a,4300757,Computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
1000035,0,DelphiR2,CT | CT GASTROSTOMY TUBE PLACEMENT |,Is a,36303633,Guidance for placement of G-tube in Gastrointestinal tract upper,LOINC,Procedure,02-20-2024,12-31-2099,
1000035,0,DelphiR2,CT | CT GASTROSTOMY TUBE PLACEMENT |,Is a,42537047,Insertion of gastrostomy tube,SNOMED,Procedure,02-20-2024,12-31-2099,
1000497,0,DelphiR2,CT | CT HEAD |,Maps to,4125350,CT of head,SNOMED,Procedure,02-20-2024,12-31-2099,
1000298,0,DelphiR2,CT | CT HIP |,Maps to,4086258,CT of hip,SNOMED,Procedure,02-20-2024,12-31-2099,
1000170,0,DelphiR2,CT | CT KNEE |,Maps to,3048029,CT Knee,LOINC,Procedure,02-20-2024,12-31-2099,
1000170,0,DelphiR2,CT | CT KNEE |,Maps to,4086259,CT of knee,SNOMED,Procedure,02-20-2024,12-31-2099,
1000438,0,DelphiR2,CT | CT LOWER EXTREMITY VENOGRAM |,Maps to,36675733,CT venography of vein of lower limb with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000438,0,DelphiR2,CT | CT LOWER EXTREMITY VENOGRAM |,Subsumes,3047568,CTA Lower extremity veins - right W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000438,0,DelphiR2,CT | CT LOWER EXTREMITY VENOGRAM |,Subsumes,3048211,CTA Lower extremity veins - left W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000438,0,DelphiR2,CT | CT LOWER EXTREMITY VENOGRAM |,Subsumes,36305066,CTA Lower extremity veins - bilateral W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000259,0,DelphiR2,CT | CT LOWER LEG (TIBIA/FIBULA) |,Maps to,3047495,CT Lower leg,LOINC,Procedure,02-20-2024,12-31-2099,
1000259,0,DelphiR2,CT | CT LOWER LEG (TIBIA/FIBULA) |,Maps to,4082973,CT of lower leg,SNOMED,Procedure,02-20-2024,12-31-2099,
1000259,0,DelphiR2,CT | CT LOWER LEG (TIBIA/FIBULA) |,Subsumes,3048973,CT Lower leg W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000259,0,DelphiR2,CT | CT LOWER LEG (TIBIA/FIBULA) |,Subsumes,3049571,CT Lower leg WO contrast,LOINC,Procedure,02-20-2024,12-31-2099,
1000259,0,DelphiR2,CT | CT LOWER LEG (TIBIA/FIBULA) |,Subsumes,36304934,CT Lower leg - left,LOINC,Procedure,02-20-2024,12-31-2099,
1000380,0,DelphiR2,CT | CT LUMBAR SPINE |,Maps to,4086263,CT of lumbar spine,SNOMED,Procedure,02-20-2024,12-31-2099,
1000516,0,DelphiR2,CT | CT NECK |,Maps to,4060499,CT of neck,SNOMED,Procedure,02-20-2024,12-31-2099,
1000428,0,DelphiR2,CT | CT PET ABDOMEN/PELVIS |,Is a,4304092,CT of abdomen and pelvis,SNOMED,Procedure,02-20-2024,12-31-2099,
1000428,0,DelphiR2,CT | CT PET ABDOMEN/PELVIS |,Is a,42872445,Positron emission tomography with computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
1000097,0,DelphiR2,CT | CT PET CHEST |,Is a,4058335,CT of chest,SNOMED,Procedure,02-20-2024,12-31-2099,
1000097,0,DelphiR2,CT | CT PET CHEST |,Is a,42872445,Positron emission tomography with computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
1000314,0,DelphiR2,CT | CT PET NECK |,Is a,4060499,CT of neck,SNOMED,Procedure,02-20-2024,12-31-2099,
1000314,0,DelphiR2,CT | CT PET NECK |,Is a,42872445,Positron emission tomography with computed tomography,SNOMED,Procedure,02-20-2024,12-31-2099,
1000330,0,DelphiR2,CT | CT PULMONARY VEIN |,Maps to,4208601,CT venography of pulmonary vein with contrast,SNOMED,Procedure,02-20-2024,12-31-2099,
1000330,0,DelphiR2,CT | CT PULMONARY VEIN |,Maps to,36303339,CTA Pulmonary veins W contrast IV,LOINC,Procedure,02-20-2024,12-31-2099,
1000344,0,DelphiR2,CT | CT TEMPORAL BONES (IAC/POSTERIOR FOSSA) |,Subsumes,3052767,CT Temporal bone,LOINC,Procedure,02-20-2024,12-31-2099,
1000344,0,DelphiR2,CT | CT TEMPORAL BONES (IAC/POSTERIOR FOSSA) |,Subsumes,4327254,CT of temporal bone,SNOMED,Procedure,02-20-2024,12-31-2099,
1000162,0,DelphiR2,CT | CT THORACIC SPINE |,Maps to,4086262,CT of thoracic spine,SNOMED,Procedure,02-20-2024,12-31-2099,
DAILY ACTIVITY,0,DelphiR2,DAILY ACTIVITY,Maps to,4043369,Activity of daily living,SNOMED,Observation,02-20-2024,12-31-2099,
DAILY CARE TOILETING LEVEL OF ASSIST,0,DelphiR2,DAILY CARE TOILETING LEVEL OF ASSIST,Is a,4193699,Assisting with toileting,SNOMED,Observation,02-20-2024,12-31-2099,
DETERIORATION INDEX (DI) SCORE,0,DelphiR2,DETERIORATION INDEX (DI) SCORE,Has relat context,4314553,Decompensation,SNOMED,Observation,02-20-2024,12-31-2099,
DEVELOPMENTAL MILESTONES,0,DelphiR2,DEVELOPMENTAL MILESTONES,Has asso proc,2314189,"Developmental screening (eg, developmental milestone survey, speech and language delay screen), with scoring and documentation, per standardized instrument",CPT4,Procedure,02-20-2024,12-31-2099,
DIALYSIS,0,DelphiR2,DIALYSIS,Maps to,4032243,Dialysis procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
DIALYSIS,0,DelphiR2,DIALYSIS,Subsumes,4301680,Dialysis care,SNOMED,Observation,02-20-2024,12-31-2099,
DIALYSIS BATH,0,DelphiR2,DIALYSIS BATH,Is a,4032243,Dialysis procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
DIALYSIS CATHETER,0,DelphiR2,DIALYSIS CATHETER,Maps to,4265605,Dialysis catheter,SNOMED,Device,02-20-2024,12-31-2099,
1000047,0,DelphiR2,Dialysis | Hemodialysis | Hemodialysis,Maps to,4120120,Hemodialysis,SNOMED,Procedure,02-20-2024,12-31-2099,
1000047,0,DelphiR2,Dialysis | Hemodialysis | Hemodialysis,Subsumes,2213572,Hemodialysis procedure with single evaluation by a physician or other qualified health care professional,CPT4,Procedure,02-20-2024,12-31-2099,
1000342,0,DelphiR2,Dialysis | Peritoneal Dialysis | Peritoneal Dialysis,Maps to,4324124,Peritoneal dialysis,SNOMED,Procedure,02-20-2024,12-31-2099,
DISCHARGE,0,DelphiR2,DISCHARGE,Maps to,4202605,Discharge status,SNOMED,Observation,02-20-2024,12-31-2099,
DISCHARGE,0,DelphiR2,DISCHARGE,Subsumes,4240723,Patient discharge,SNOMED,Observation,02-20-2024,12-31-2099,
1000392,0,DelphiR2,Discharge | Discharge | Patient discharge (unit/date/time),Is a,4240723,Patient discharge,SNOMED,Observation,02-20-2024,12-31-2099,
DRESSING,0,DelphiR2,DRESSING,Maps to,761103,Wound dressing observable,SNOMED,Observation,02-20-2024,12-31-2099,
DRUG USE,0,DelphiR2,DRUG USE,Subsumes,3021806,History of Medication use,LOINC,Observation,02-20-2024,12-31-2099,
EARS/ HEARING,0,DelphiR2,EARS/ HEARING,Maps to,4238783,Ear / auditory observable,SNOMED,Observation,02-20-2024,12-31-2099,
EARS/ HEARING,0,DelphiR2,EARS/ HEARING,Subsumes,4147562,Hearing screening status,SNOMED,Observation,02-20-2024,12-31-2099,
ECMO,0,DelphiR2,ECMO,Maps to,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000087,0,DelphiR2,ECMO | ECMO | Circuit Return SAO2,Has asso proc,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000087,0,DelphiR2,ECMO | ECMO | Circuit Return SAO2,Has asso proc,4086916,Blood sampling from ECMO circuit,SNOMED,Procedure,02-20-2024,12-31-2099,
1000087,0,DelphiR2,ECMO | ECMO | Circuit Return SAO2,Is a,3011367,Oxygen saturation Calculated from oxygen partial pressure in Blood,LOINC,Measurement,02-20-2024,12-31-2099,
1000329,0,DelphiR2,ECMO | ECMO | Circuit Type,Has asso proc,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Has relat context,4129089,Extracorporeal membrane oxygenation circuit,SNOMED,Device,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Has relat context,45762541,Extracorporeal membrane oxygenator,SNOMED,Device,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Maps to,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,1524105,"Extracorporeal Oxygenation, Membrane, Central, Intraoperative",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,1531632,"Extracorporeal Oxygenation, Membrane, Central",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,2787819,"Extracorporeal Hyperbaric Oxygenation, Intermittent",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,2787820,"Extracorporeal Supersaturated Oxygenation, Intermittent (Deprecated)",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,2787821,"Extracorporeal Hyperbaric Oxygenation, Continuous",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,2787822,"Extracorporeal Supersaturated Oxygenation, Continuous (Deprecated)",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,2788034,"Extracorporeal Membrane Oxygenation, Continuous (Deprecated)",ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,46257543,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; initiation, veno-venous",CPT4,Procedure,02-20-2024,12-31-2099,
1000310,0,DelphiR2,ECMO | ECMO | ECMO,Subsumes,46257682,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; initiation, veno-arterial",CPT4,Procedure,02-20-2024,12-31-2099,
1000131,0,DelphiR2,ECMO | ECMO | Flow,Has asso proc,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000339,0,DelphiR2,ECMO | ECMO | Pump Flow (L/min),Is a,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000193,0,DelphiR2,ECMO | ECMO | Start time,Maps to,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000213,0,DelphiR2,ECMO | ECMO | Stop Time,Maps to,4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,02-20-2024,12-31-2099,
EDEMA,0,DelphiR2,EDEMA,Maps to,3045290,Edema,LOINC,Observation,02-20-2024,12-31-2099,
END INSPIRATORY PRESSURE,0,DelphiR2,END INSPIRATORY PRESSURE,Maps to,36303946,Pressure.plateau Respiratory system airway --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
END INSPIRATORY PRESSURE,0,DelphiR2,END INSPIRATORY PRESSURE,Subsumes,36304439,Pressure.plateau Respiratory system airway,LOINC,Measurement,02-20-2024,12-31-2099,
ENTEROSTOMY,0,DelphiR2,ENTEROSTOMY,Maps to,4314436,Enterostomy,SNOMED,Procedure,02-20-2024,12-31-2099,
ENVORONMENT SAFETY,0,DelphiR2,ENVORONMENT SAFETY,Is a,4021194,Environmental assessment,SNOMED,Procedure,02-20-2024,12-31-2099,
ETCO2,0,DelphiR2,ETCO2,Maps to,3035357,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,LOINC,Measurement,02-20-2024,12-31-2099,
ETHINICITY,0,DelphiR2,ETHINICITY,Is a,4087925,Ethnicity / related nationality data,SNOMED,Observation,02-20-2024,12-31-2099,
EXCEPTION/ADDITIONAL ASSESSMENTS,0,DelphiR2,EXCEPTION/ADDITIONAL ASSESSMENTS,Is a,4297090,Evaluation procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
FALL,0,DelphiR2,FALL,Maps to,436583,Fall,SNOMED,Observation,02-20-2024,12-31-2099,
FALL DURING HOSPITALIZATION,0,DelphiR2,FALL DURING HOSPITALIZATION,Maps to,3178191,Fall during current hospitalization,Nebraska Lexicon,Observation,02-20-2024,12-31-2099,
FALL INTERVENTIONS,0,DelphiR2,FALL INTERVENTIONS,Maps to,40760390,Plan of care includes fall prevention interventions [CMS Assessment],LOINC,Observation,02-20-2024,12-31-2099,
1000122,0,DelphiR2,Fall | Collar | Collar,Has asso proc,4038878,Provision of collar,SNOMED,Procedure,02-20-2024,12-31-2099,
1000122,0,DelphiR2,Fall | Collar | Collar,Has asso proc,4172301,Application of cervical collar,SNOMED,Procedure,02-20-2024,12-31-2099,
1000122,0,DelphiR2,Fall | Collar | Collar,Subsumes,2719421,"Cervical, semi-rigid, adjustable (plastic collar)",HCPCS,Device,02-20-2024,12-31-2099,
1000122,0,DelphiR2,Fall | Collar | Collar,Subsumes,4082571,Flexible collar,SNOMED,Device,02-20-2024,12-31-2099,
1000122,0,DelphiR2,Fall | Collar | Collar,Subsumes,4082905,Rigid collar,SNOMED,Device,02-20-2024,12-31-2099,
1000122,0,DelphiR2,Fall | Collar | Collar,Subsumes,4272956,Cervical collar,SNOMED,Device,02-20-2024,12-31-2099,
1000348,0,DelphiR2,Fall | MORSE FALL RISK | MORSE FALL RISK,Maps to,4141655,Morse falls risk assessment,SNOMED,Measurement,02-20-2024,12-31-2099,
1000348,0,DelphiR2,Fall | MORSE FALL RISK | MORSE FALL RISK,Subsumes,40762516,Morse Fall Scale panel,LOINC,Observation,02-20-2024,12-31-2099,
FALLTIPS,0,DelphiR2,FALLTIPS,Is a,4125334,Biomedical equipment,SNOMED,Device,02-20-2024,12-31-2099,
FALLTIPS IV/EQUIPMENT,0,DelphiR2,FALLTIPS IV/EQUIPMENT,Is a,4125334,Biomedical equipment,SNOMED,Device,02-20-2024,12-31-2099,
FIO2,0,DelphiR2,FIO2,Maps to,42869590,Oxygen/Gas total [Pure volume fraction] Inhaled gas,LOINC,Measurement,02-20-2024,12-31-2099,
FL,0,DelphiR2,FL,Maps to,4195288,Fluoroscopy,SNOMED,Procedure,02-20-2024,12-31-2099,
FL (SPEECH) VIDEO SWALLOW STUDY,0,DelphiR2,FL (SPEECH) VIDEO SWALLOW STUDY,Is a,4345925,Videofluoroscopy swallow,SNOMED,Procedure,02-20-2024,12-31-2099,
FL (SPEECH) VIDEO SWALLOW STUDY,0,DelphiR2,FL (SPEECH) VIDEO SWALLOW STUDY,Is a,44808557,Speech videofluoroscopy,SNOMED,Procedure,02-20-2024,12-31-2099,
FL BILIARY CATHETER EXCHANGE,0,DelphiR2,FL BILIARY CATHETER EXCHANGE,Maps to,4198012,Replacement of biliary drain using fluoroscopic guidance,SNOMED,Procedure,02-20-2024,12-31-2099,
FL BILIARY INTERVENTION PRIMARY ACCESS,0,DelphiR2,FL BILIARY INTERVENTION PRIMARY ACCESS,Is a,4302621,Fluoroscopy of biliary tract,SNOMED,Procedure,02-20-2024,12-31-2099,
